@relation emodb

@attribute energy numeric
@attribute power numeric
@attribute eia numeric
@attribute pia numeric
@attribute intensity numeric
@attribute pitchMin numeric
@attribute pitchMax numeric
@attribute pitchMean numeric
@attribute pitchStdev numeric
@attribute pitchAcMin numeric
@attribute pitchAcMax numeric
@attribute pitchAcQuantile numeric
@attribute pitchAcMean numeric
@attribute pitchAcStdev numeric
@attribute pitchAcMeanAbsoluteSlope numeric
@attribute pitchAcSlopeWithoutOctaveJumps numeric
@attribute pitchCcMin numeric
@attribute pitchCcMax numeric
@attribute pitchCcQuantile numeric
@attribute pitchCcMean numeric
@attribute pitchCcStdev numeric
@attribute pitchCcMeanAbsoluteSlope numeric
@attribute pitchCcSlopeWithoutOctaveJumps numeric
@attribute pitchSpiMin numeric
@attribute pitchSpiMax numeric
@attribute pitchSpiQuantile numeric
@attribute pitchSpiMean numeric
@attribute pitchSpiStdev numeric
@attribute pitchSpiMeanAbsoluteSlope numeric
@attribute pitchSpiSlopeWithoutOctaveJumps numeric
@attribute pitchShsMin numeric
@attribute pitchShsMax numeric
@attribute pitchShsQuantile numeric
@attribute pitchShsMean numeric
@attribute pitchShsStdev numeric
@attribute pitchShsMeanAbsoluteSlope numeric
@attribute pitchShsSlopeWithoutOctaveJumps numeric
@attribute ppccNumberOfPts numeric
@attribute ppccLowIndex numeric
@attribute ppccHighIndex numeric
@attribute ppccNearestIndex numeric
@attribute ppccNumberOfPeriods numeric
@attribute ppccMeanPeriod numeric
@attribute ppccStdevPeriod numeric
@attribute ppccJitterLocal numeric
@attribute ppccJitterLocalAbs numeric
@attribute ppccJitterRap numeric
@attribute ppccJitterPpq5 numeric
@attribute ppccJitterDdp numeric
@attribute pppNumberOfPts numeric
@attribute pppLowIndex numeric
@attribute pppHighIndex numeric
@attribute pppNearestIndex numeric
@attribute pppNumberOfPeriods numeric
@attribute pppMeanPeriod numeric
@attribute pppStdevPeriod numeric
@attribute pppJitterLocal numeric
@attribute pppJitterLocalAbs numeric
@attribute pppJitterRap numeric
@attribute pppJitterPpq5 numeric
@attribute pppJitterDdp numeric
@attribute harmCcMin numeric
@attribute harmCcMax numeric
@attribute harmCcMean numeric
@attribute harmCcStdev numeric
@attribute harmAcMin numeric
@attribute harmAcMax numeric
@attribute harmAcMean numeric
@attribute harmAcStdev numeric
@attribute harmGneSum numeric
@attribute harmGneMean numeric
@attribute harmGneStdev numeric
@attribute valueAtFreq numeric
@attribute valueInBin numeric
@attribute ltasMin numeric
@attribute freqOfMinimum numeric
@attribute ltasMax numeric
@attribute freqOfMaximum numeric
@attribute ltasMean numeric
@attribute ltasSlope numeric
@attribute localPeakHeight numeric
@attribute ltasStdev numeric
@attribute pcValueAtFreq numeric
@attribute pcValueInBin numeric
@attribute pcLtasMin numeric
@attribute pcFreqOfMinimum numeric
@attribute pcLtasMax numeric
@attribute pcFreqOfMaximum numeric
@attribute pcLtasMean numeric
@attribute pcLtasSlope numeric
@attribute pcLocalPeakHeight numeric
@attribute pcLtasStdev numeric
@attribute formantLpcMax numeric
@attribute formantLpcQuantile numeric
@attribute formantLpcMean numeric
@attribute formantLpcStd numeric
@attribute mfcc numeric
@attribute intensityMin numeric
@attribute intensityMax numeric
@attribute intensityQuantile numeric
@attribute intensityMean numeric
@attribute intensityStdev numeric
@attribute emotion? {anger,boredom,disgust,fear,happiness,sadness,neutral}

@data
0.050807,0.027008,0.000127,0.000068,78.29432,75.141112,131.092002,103.760164,14.31034,75.141112,131.092002,107.769405,103.760164,14.31034,243.273518,40.301381,76.555025,226.17448,109.244012,106.614747,19.917157,448.104255,57.818804,71.681387,121.604277,105.838722,102.603315,13.641317,540.473139,77.05363,61.895605,411.326503,99.153755,104.34165,42.521794,912.668289,63.410634,118,34,35,34,111,0.009785,0.0015,0.03627,0.000355,0.014824,0.016177,0.044473,129,36,37,36,120,0.009684,0.001549,0.055242,0.000535,0.024874,0.026379,0.074622,-226.669241,43.136535,9.667921,6.968853,-226.843225,41.079661,7.206956,5.469943,852.012717,0.327571,0.422039,36.411029,30.731806,13.077163,7950,52.230938,150,39.26342,-15.402094,2.142819,44.542208,36.113928,21.04949,16.621522,4450,52.386299,50,41.489196,-16.19547,1.622362,45.834401,2605.345131,601.882352,836.806575,606.531196,58.480014,41.914733,85.415725,75.106975,78.43043,10.593657,neutral
0.076789,0.025847,0.000192,0.000065,78.10344,78.492711,259.647456,155.093101,38.291438,78.492711,259.647456,153.715337,155.093101,38.291438,453.100818,43.223138,78.109385,260.748262,151.732838,153.789725,37.914383,507.741674,51.648628,61.857903,168.028698,91.551166,102.29363,32.030478,232.018483,17.622761,51.987164,257.216465,147.584686,144.528976,43.195464,824.023572,65.915202,252,25,26,26,241,0.006517,0.001696,0.035787,0.000233,0.012458,0.016623,0.037373,266,27,28,28,254,0.006503,0.001705,0.053036,0.000345,0.024405,0.023587,0.073216,-226.935662,46.618458,6.990351,7.21249,-226.913469,32.861786,5.151443,5.381274,697.374725,0.268118,0.342573,32.764416,36.961927,20.503385,7950,51.67852,350,39.07254,-12.174069,-0.651211,43.581681,32.209466,22.803944,17.995292,4850,51.417431,350,40.004765,-14.732964,-0.258853,44.549067,2701.614041,654.67035,951.34605,655.144454,45.697988,32.547096,85.220215,75.605719,78.189792,10.687734,disgust
0.086596,0.03722,0.000216,0.000093,79.687129,75.550094,129.534704,94.98745,13.968163,75.550094,129.534704,90.450129,94.98745,13.968163,192.04238,34.487919,76.474072,159.744115,92.583913,96.240417,15.13109,307.029445,50.523943,72.934887,117.554025,102.9425,98.891113,17.560723,90.683279,13.00563,57.115783,176.930239,89.461377,93.910688,16.836766,435.189742,58.147859,143,42,43,43,136,0.010591,0.001572,0.030527,0.000323,0.012943,0.019756,0.038828,152,45,46,46,145,0.010533,0.00167,0.046875,0.000494,0.021481,0.025026,0.064442,-226.822587,41.182916,11.925771,7.884011,-226.146539,36.223646,9.555998,6.811667,685.964877,0.263731,0.337855,31.43954,31.038229,11.704705,7950,55.38264,150,40.656229,-19.120752,1.157857,47.10387,30.934993,16.240355,16.240355,4950,56.353433,50,43.168808,-23.113875,2.191399,48.998099,2498.015948,907.4883,921.080335,691.196804,184.416666,48.998953,85.842159,78.47083,79.768164,7.822314,boredom
0.032946,0.013977,0.000082,0.000035,75.433389,75.078347,161.293704,119.810151,22.701535,75.078347,161.293704,123.356555,119.810151,22.701535,282.478394,33.819285,76.635998,167.460445,123.711832,120.906184,21.933535,430.00912,49.951679,79.647061,131.784499,100.872594,98.123654,16.088292,97.469316,13.704443,57.09985,276.301806,119.033327,115.199147,28.96446,534.882779,46.92553,160,33,34,34,149,0.008369,0.001747,0.031515,0.000264,0.014452,0.017271,0.043356,174,36,37,37,162,0.008342,0.00178,0.058701,0.00049,0.026288,0.02872,0.078864,-227.838496,48.927059,9.242649,6.471808,-226.945952,36.276966,6.9641,4.718145,853.387587,0.3281,0.420311,34.366468,23.385081,9.282545,7950,49.415792,250,36.402489,-12.85616,0.84276,41.465215,33.841635,12.481354,11.66046,4650,48.815897,250,38.184712,-13.841156,0.509138,42.024949,2709.434686,580.393663,887.776494,606.033509,16.343048,36.426796,84.447244,71.296643,75.545552,10.877321,neutral
0.062604,0.023792,0.000157,0.000059,77.743624,84.159913,299.498995,182.094583,44.67611,84.159913,299.498995,173.049971,182.094583,44.67611,456.442097,43.319068,80.04239,300.313662,168.774131,180.405917,44.332115,565.505914,54.98223,102.097286,140.588899,128.393155,121.76074,15.954471,2957.372474,428.127442,67.017362,587.104195,166.771644,179.544274,73.43335,1725.576955,63.455254,295,48,49,49,287,0.005553,0.001404,0.028429,0.000158,0.010484,0.014475,0.031453,308,51,52,52,296,0.005594,0.00146,0.046114,0.000258,0.022887,0.024962,0.06866,-226.087432,38.388034,9.397132,6.649734,-226.42533,31.364066,6.685402,5.089861,799.838214,0.307512,0.393976,33.864099,28.291887,13.894169,7950,51.412367,250,38.712724,-10.89109,-1.095823,43.447958,33.247438,23.269565,22.325313,4850,51.665956,250,40.518441,-11.184968,-1.132422,44.387593,2598.888505,536.763468,859.881759,616.338339,-20.068383,25.621241,86.834927,73.257903,77.848038,12.993536,anger
0.05239,0.017666,0.000131,0.000044,76.450775,107.362585,250.042201,182.307472,31.394221,107.362585,250.042201,179.202036,182.307472,31.394221,472.1357,45.665245,107.127263,250.671433,177.953203,181.579037,30.98017,606.150979,58.842876,72.930278,145.913154,84.33783,88.388827,16.561751,129.101467,19.485924,63.994303,244.09888,174.918214,172.08585,40.100556,1059.614557,50.928979,349,54,55,54,341,0.005536,0.000999,0.031342,0.000174,0.01181,0.015194,0.03543,363,56,57,56,352,0.005552,0.001078,0.053314,0.000296,0.027,0.029321,0.080999,-226.866308,41.282068,9.153638,6.073755,-226.570615,35.204232,6.547308,4.656757,802.685531,0.308607,0.395604,34.955735,24.169736,10.426007,7950,47.770892,450,37.419875,-10.197915,-0.397849,41.294362,35.526282,17.662561,17.067114,4750,48.445413,250,39.602472,-10.85303,-0.57416,42.37123,2717.381962,812.936988,909.171439,519.407783,-140.474177,32.580188,86.440021,72.211262,76.542162,12.193453,fear
0.087613,0.029643,0.000219,0.000074,78.698596,75.380629,584.409102,114.28775,88.289591,75.380629,584.409102,88.824938,114.28775,88.289591,1217.545657,41.158471,76.137797,588.984628,89.606249,120.890289,102.010964,1318.771433,50.943414,73.793668,148.328596,102.302135,106.061973,22.705859,348.649396,32.679297,66.701979,172.358665,87.203496,94.757024,22.656651,298.673283,52.173261,225,42,43,43,214,0.008877,0.003696,0.035901,0.000319,0.013275,0.017669,0.039826,242,47,48,48,224,0.008919,0.003743,0.059355,0.000529,0.028308,0.026435,0.084923,-226.735365,38.602366,12.864971,6.917961,-226.966993,37.634055,11.415131,6.390739,715.681282,0.275156,0.351522,25.091818,29.339614,6.237503,7950,55.324886,150,39.667696,-20.111465,0.161531,46.572917,23.11043,16.679155,15.539799,4850,55.527363,50,42.334679,-22.363655,3.143851,48.36764,2521.979413,897.971653,883.829249,535.685896,-165.392765,45.916074,86.378229,73.731469,78.783277,9.3819,boredom
0.026471,0.009487,0.000066,0.000024,73.750666,75.09273,136.6243,101.457595,16.117261,75.09273,136.6243,98.037296,101.457595,16.117261,203.141064,36.203498,76.601819,138.909765,98.909408,102.368439,15.583268,273.797817,47.558438,72.079193,124.969144,107.710146,105.026432,13.801899,301.478998,41.025081,54.785652,412.011096,95.092698,98.837698,30.653431,525.106634,56.21219,160,29,30,29,151,0.009949,0.001645,0.037216,0.00037,0.015996,0.021607,0.047988,171,33,34,33,161,0.009843,0.001645,0.055897,0.00055,0.026229,0.027878,0.078686,-228.048416,42.468763,9.986048,5.92599,-227.123759,41.397384,7.582146,4.129529,875.043224,0.336426,0.43079,28.210675,22.511747,2.103207,7950,46.712452,150,34.719766,-12.526346,1.690456,39.103461,27.535101,14.817739,14.817739,4950,47.180591,50,36.657439,-12.966666,2.050926,40.213597,2455.329915,959.806903,931.329562,509.844934,57.593006,40.327613,82.414804,70.219599,73.848524,10.488165,neutral
0.152032,0.039063,0.00038,0.000098,79.897031,79.815899,532.329909,114.60019,63.110241,79.815899,532.329909,103.190158,114.60019,63.110241,439.840993,34.630461,79.439014,570.049718,103.647108,117.433429,70.397215,580.16763,52.443023,71.669446,114.629592,104.207179,101.119827,10.759901,56.911063,10.046726,50.902193,184.623154,101.518764,101.341279,17.792165,711.819934,68.602724,274,40,41,41,261,0.008745,0.002605,0.039268,0.000343,0.017587,0.020041,0.052762,287,42,43,43,274,0.008789,0.002583,0.059072,0.000519,0.028384,0.033131,0.085151,-227.074369,41.714167,12.853481,7.095629,-226.685649,30.90974,10.078399,6.21191,756.066126,0.290683,0.371956,26.700463,31.587065,13.050308,7950,56.446372,150,40.866131,-20.147868,-0.2506,47.579516,24.804531,19.302611,15.579584,3750,57.231596,50,43.919074,-22.244627,1.904024,49.857122,2781.550008,1061.418633,956.818052,588.674651,-54.606259,40.51914,86.478639,77.546628,79.94674,11.106735,sadness
0.040736,0.014732,0.000102,0.000037,75.662122,108.307239,280.386851,193.017329,38.002292,108.307239,280.386851,193.698095,193.017329,38.002292,451.361066,40.325609,97.800265,280.605447,193.266614,192.324365,38.200937,587.813644,52.549673,69.147331,229.691638,84.471913,107.92804,48.962961,647.150145,45.693806,76.025052,487.108715,189.061108,184.35552,49.491524,887.306994,54.074909,374,58,59,59,367,0.005213,0.001069,0.030089,0.000157,0.012262,0.016449,0.036786,388,61,62,62,376,0.005234,0.001155,0.058946,0.000309,0.029356,0.029623,0.088067,-226.976215,33.271522,8.636435,5.311589,-226.443032,32.776615,5.398321,3.954739,867.205312,0.333412,0.426045,43.452746,27.530601,3.751527,7950,45.878202,450,36.631222,-5.507048,-2.012844,39.426287,42.437853,27.984301,23.661292,3150,46.056295,450,38.540872,-5.79321,-2.243935,40.018629,2521.261362,728.502425,853.880528,490.771317,71.889667,18.230347,86.465678,69.440143,75.757611,12.437466,anger
0.041534,0.015833,0.000104,0.00004,75.974963,104.009295,331.65692,214.542959,54.850479,104.009295,331.65692,199.415351,214.542959,54.850479,486.175569,40.396986,97.664358,331.935589,197.422061,211.924655,54.835432,563.698706,48.81198,65.327442,489.605977,91.028642,168.651318,119.730431,1470.051053,64.181687,73.486682,598.911606,187.402852,200.780425,87.636762,969.036145,52.523942,383,64,65,64,374,0.004706,0.001252,0.026059,0.000123,0.009178,0.011132,0.027533,394,64,65,65,381,0.004716,0.001298,0.051367,0.000242,0.026196,0.025053,0.078587,-227.736219,37.797681,9.881821,6.104205,-227.062402,43.372582,6.384282,4.70107,865.482811,0.33275,0.424974,42.693404,30.959057,3.248919,7950,49.224917,950,36.944063,-6.383437,0.17768,40.831243,43.185824,29.883872,23.809977,3050,48.607097,950,38.678941,-6.323699,0.098914,41.107466,2649.009791,750.11296,856.394205,446.20191,-77.561864,21.572693,86.48118,66.776975,76.081147,12.898059,anger
0.072455,0.027576,0.000181,0.000069,78.384782,90.379361,577.489171,133.416902,62.697734,90.379361,577.489171,124.766662,133.416902,62.697734,482.983531,42.921822,90.370261,589.016403,124.644439,136.071848,71.226982,930.796904,56.042365,67.528391,157.434045,108.175098,107.254534,25.005366,718.046345,87.028885,57.419513,188.804892,122.712043,120.697047,18.905524,687.707442,64.40494,221,46,47,46,206,0.007556,0.001805,0.038659,0.000292,0.016476,0.0209,0.049428,236,47,48,48,218,0.007573,0.001888,0.063495,0.000481,0.031872,0.033075,0.095617,-225.888398,32.078921,9.016664,6.965921,-225.912499,35.01872,7.037506,5.806569,583.066444,0.22417,0.286302,32.556896,32.296102,17.030082,7950,55.889913,150,39.353882,-16.904893,-0.601205,46.598998,27.565386,25.43905,19.049249,2950,54.782199,150,40.29779,-21.015821,0.575474,46.577877,3069.389265,1068.849286,979.962731,542.199254,117.6295,51.600528,85.187481,76.574464,78.438397,5.658984,fear
0.074284,0.020261,0.000186,0.000051,77.045978,74.928393,164.134597,101.999918,21.507118,74.928393,164.134597,100.301142,101.999918,21.507118,205.959144,35.106164,74.992585,177.562729,101.082943,103.306856,21.386814,296.61975,48.818115,71.189149,122.024697,108.486787,104.886057,12.65663,96.190749,15.976978,52.807848,450.952683,95.626513,100.02998,35.675228,708.641614,51.584314,216,49,50,49,206,0.009793,0.00197,0.027754,0.000272,0.009894,0.014792,0.029682,227,50,51,50,212,0.009797,0.002016,0.036686,0.000359,0.013577,0.017909,0.04073,-226.986632,42.601977,12.000674,6.957007,-225.920004,32.532298,9.308555,5.545919,842.159237,0.323783,0.413648,32.389625,23.568308,0.254801,7950,52.585911,150,38.015078,-16.63625,1.378051,43.805154,30.328024,15.463673,13.00102,4850,52.300154,150,40.486727,-17.96441,2.180391,45.364823,2726.265076,797.400575,824.671623,479.480573,45.390978,39.094018,85.617284,73.28768,77.105546,10.788422,boredom
0.047564,0.014862,0.000119,0.000037,75.700123,75.215193,163.532204,102.821797,18.134577,75.215193,163.532204,103.32626,102.821797,18.134577,231.399515,38.674742,76.580932,462.793369,103.330606,104.130714,27.481453,609.059508,58.895409,75.529294,151.698992,105.808464,108.569388,13.222928,182.056526,20.763205,12.209202,592.181149,100.634215,105.360024,50.52057,1187.338145,53.51092,210,33,34,33,199,0.009781,0.001763,0.035223,0.000345,0.0147,0.017673,0.0441,224,36,37,36,210,0.009864,0.001921,0.054976,0.000542,0.026302,0.026405,0.078907,-228.426309,41.968225,9.616415,6.2926,-226.591123,39.123449,6.856497,4.819574,813.98762,0.312952,0.401152,29.566479,21.847143,1.096282,7950,49.549675,150,36.669223,-16.106756,1.554851,41.852071,29.423415,17.728578,17.291277,4850,49.301221,50,38.823682,-17.479437,1.504833,43.078732,3050.405373,770.006266,842.136821,503.079816,83.791656,37.010254,85.366029,73.214362,75.771719,9.668976,neutral
0.130678,0.024467,0.000327,0.000061,77.865161,79.206861,558.963902,123.033393,85.100302,79.206861,558.963902,105.215527,123.033393,85.100302,547.386457,30.818086,78.80908,573.503499,104.868743,126.581585,89.252135,886.707628,55.854319,97.607974,118.612886,107.457943,107.267214,6.496107,52.900136,8.508098,49.6439,490.713783,100.838818,98.307988,30.062556,857.840145,79.485737,312,49,50,49,282,0.008406,0.002895,0.041017,0.000345,0.017463,0.022644,0.052389,334,50,51,50,308,0.0082,0.00312,0.076659,0.000629,0.038274,0.044727,0.114822,-228.623921,44.13724,11.400187,7.109874,-227.155748,43.161946,9.292818,6.366927,705.327825,0.271176,0.34638,21.249069,26.99392,4.640618,7950,54.820841,150,38.834261,-24.321019,-0.776874,46.223098,19.221419,18.5652,12.019817,3750,55.547102,50,41.509451,-29.283433,0.879215,48.068465,2655.566788,1160.87608,1041.520139,554.173904,136.665401,41.097944,84.334667,73.600831,77.433843,11.585766,sadness
0.038895,0.011566,0.000097,0.000029,74.611194,85.881555,364.951671,210.889763,54.815407,85.881555,364.951671,209.645488,210.889763,54.815407,558.934983,43.108601,76.866586,365.673832,207.469342,208.049876,56.872731,766.156824,57.534288,70.637678,410.516566,83.343145,119.676036,72.10252,1105.235647,49.143323,55.987169,362.515051,200.066424,201.399445,58.577671,905.595338,58.034878,501,54,55,54,492,0.004751,0.001244,0.025339,0.00012,0.010257,0.013404,0.03077,514,56,57,57,505,0.004816,0.001415,0.059045,0.000284,0.030488,0.031776,0.091463,-227.337584,45.966714,9.790782,5.145872,-226.376008,37.612736,6.602817,3.987982,851.046171,0.3272,0.417875,40.24709,31.625716,2.082812,7950,44.601862,850,35.580294,-3.882781,-7.092333,38.003337,39.741897,31.578682,21.392115,50,44.016474,950,37.431301,-4.003678,-7.174401,38.552353,2514.92906,933.589573,907.08676,459.678349,106.972167,28.513477,83.302493,66.53705,74.687697,11.10373,anger
0.050278,0.016639,0.000126,0.000042,76.190748,103.294672,388.804269,204.631106,53.251575,103.294672,388.804269,192.293411,204.631106,53.251575,533.173321,40.279231,102.114585,398.965073,192.69873,205.547446,56.517976,673.877027,54.070219,70.690782,375.458983,83.664723,119.543147,72.98137,688.233623,34.632015,93.071815,384.673305,193.31286,202.862812,63.490419,751.906875,41.751949,438,66,67,66,429,0.004936,0.001241,0.026574,0.000131,0.011208,0.015043,0.033624,447,68,69,68,438,0.00495,0.001327,0.058594,0.00029,0.030853,0.032756,0.09256,-226.064628,46.153152,8.933827,5.526668,-226.797746,37.990346,6.179846,4.468414,813.069866,0.312599,0.399751,37.784801,31.306625,2.446271,7950,46.901569,1350,37.159848,-4.653005,-3.194243,40.11702,36.722493,30.130235,23.341651,2950,47.187282,1350,39.078337,-5.036528,-3.615888,40.893228,2815.196901,922.055608,891.095745,398.41674,94.735154,21.693211,85.836762,70.161404,76.280322,13.149366,anger
0.038603,0.01596,0.000097,0.00004,76.009657,82.696051,220.167974,157.572077,31.531589,82.696051,220.167974,158.938132,157.572077,31.531589,414.626397,46.533211,77.603682,220.525421,158.344036,156.912394,31.594457,595.967345,61.923618,70.54955,146.434604,81.076221,90.471223,19.026484,300.124759,41.0453,51.910652,216.391725,141.522189,146.461831,38.725328,923.948764,63.992636,253,43,44,43,245,0.006387,0.00136,0.031201,0.000199,0.009626,0.013884,0.028879,266,48,49,48,257,0.006409,0.001408,0.047127,0.000302,0.020214,0.020879,0.060643,-227.34851,48.587784,10.408338,6.641031,-226.710834,30.947987,7.486201,4.673308,770.766899,0.296335,0.37896,34.49673,24.798708,7.715542,7850,49.578809,350,36.978757,-12.483667,1.372797,41.943626,35.638878,18.593982,18.025154,4850,48.914362,350,38.874363,-12.923312,1.916298,42.44977,2766.532098,513.551605,806.296223,567.721812,30.812116,36.039828,83.965149,73.588544,76.117172,9.815409,fear
0.0152,0.006202,0.000038,0.000016,71.904629,86.514511,311.277986,197.358526,60.479897,86.514511,311.277986,192.301236,197.358526,60.479897,536.89974,43.193586,86.530325,440.354192,191.614879,197.784581,63.252305,773.239991,51.222473,61.42682,289.641569,97.790058,110.768188,46.421883,1113.238128,70.321286,68.318507,382.073474,177.889742,173.178398,63.857611,1091.147516,55.896491,298,44,45,45,289,0.005133,0.001839,0.022883,0.000117,0.006514,0.009124,0.019541,311,47,48,48,299,0.005111,0.001829,0.05041,0.000258,0.021934,0.022853,0.065802,-227.801359,48.670433,9.765092,5.937687,-226.948141,39.855357,6.849401,5.019694,872.999316,0.33564,0.429097,38.812516,21.933487,1.289712,7950,44.855517,350,32.873729,-6.709837,0.240319,36.200904,38.195819,22.487288,14.427933,4550,45.086339,350,34.764276,-6.760898,0.015365,36.963574,2266.478585,557.182908,799.574629,548.778865,8.592435,26.376498,83.45484,66.32169,72.010364,12.28365,happiness
0.035146,0.010923,0.000088,0.000027,74.362655,75.362517,191.259724,103.531707,30.628364,75.362517,191.259724,93.70228,103.531707,30.628364,166.49848,26.946349,76.54588,193.733441,96.664746,104.272042,30.178251,274.086608,41.37056,99.908814,110.718994,102.816639,103.763742,3.533314,35.001426,5.788414,52.131098,411.994448,88.965322,104.690061,48.43034,1037.148807,51.748105,203,52,53,53,194,0.009735,0.002537,0.024246,0.000236,0.007961,0.010673,0.023882,213,54,55,55,205,0.009749,0.002522,0.041141,0.000401,0.018053,0.019097,0.054159,-226.974783,39.858704,14.811287,6.859876,-226.545453,36.903191,12.208429,6.944293,807.364841,0.310406,0.396757,28.839856,23.623655,2.118994,7950,49.530327,150,35.331755,-17.821214,0.329034,41.251313,28.766087,10.311452,10.311452,4950,50.292337,50,37.729718,-18.765697,0.726949,42.881586,2659.477931,654.554218,833.95128,595.707157,66.57856,36.377109,84.445224,71.941926,74.439468,11.477981,boredom
0.024745,0.01009,0.000062,0.000025,74.018464,75.007629,125.557848,94.164855,11.813148,75.007629,125.557848,93.377394,94.164855,11.813148,202.84376,37.327295,74.039665,144.000564,95.258449,95.821191,12.049061,301.316756,51.131325,116.412052,116.747003,116.579527,116.579527,0.236846,0.328383,0.048766,60.916238,258.045479,89.236127,92.716018,23.508943,648.884698,62.994619,123,17,18,18,115,0.010791,0.001475,0.042315,0.000457,0.017451,0.022867,0.052352,133,22,23,22,124,0.010608,0.001459,0.053248,0.000565,0.023368,0.021447,0.070105,-227.20998,52.446567,10.150122,6.391404,-226.398794,37.447099,6.729894,4.846735,905.699455,0.348212,0.444875,34.103009,22.62024,3.461209,7950,47.062455,150,34.987564,-12.587462,1.969532,39.75144,33.373128,11.461987,10.726082,4650,47.673005,50,36.794799,-13.023951,2.008261,40.733805,2749.868675,646.339382,907.651481,644.040888,72.719915,44.09142,83.308549,69.560973,74.098528,8.975614,neutral
0.077594,0.019322,0.000194,0.000048,76.839995,79.616216,586.795979,115.016564,58.683099,79.616216,586.795979,106.55293,115.016564,58.683099,436.786644,31.142431,78.243201,606.099866,107.231471,117.445282,63.704045,555.793649,48.866364,70.533371,120.730378,102.663274,101.794801,12.204211,149.098756,22.27545,50.34231,339.240428,102.066075,102.80593,29.622778,674.718729,50.624608,253,41,42,41,233,0.008689,0.002424,0.037041,0.000322,0.01567,0.017365,0.047009,272,43,44,43,256,0.008777,0.002396,0.061015,0.000536,0.028445,0.028703,0.085335,-226.822402,47.359547,13.087536,8.53901,-226.776097,36.31739,9.782224,7.161139,857.979386,0.329865,0.421254,31.629601,24.714055,6.538869,7950,52.770205,150,37.809096,-17.912662,1.423059,44.126012,30.56336,12.391851,11.435308,4850,53.369239,50,40.5242,-19.692433,1.403191,46.023728,2842.487574,806.387464,850.202138,609.918506,149.927056,40.376657,84.985006,73.182241,76.910999,11.611529,sadness
0.016368,0.006163,0.000041,0.000015,71.877239,97.270754,327.001118,199.510849,48.854653,97.270754,327.001118,202.775909,199.510849,48.854653,440.240671,36.584187,96.836644,327.801953,201.363159,197.208854,48.67441,531.01181,45.072713,70.757279,275.499701,83.286826,91.933696,28.848316,400.114611,39.179542,73.857073,323.797625,187.582421,187.183935,54.878391,967.396718,54.880425,325,39,40,40,316,0.005075,0.001306,0.02317,0.000118,0.008696,0.011281,0.026088,331,42,43,43,321,0.00507,0.001336,0.050991,0.000259,0.023547,0.023437,0.070641,-227.688893,49.25924,8.609624,5.770154,-226.520168,44.082126,5.655913,4.677197,850.939225,0.327158,0.417895,39.531355,28.68546,2.72685,7950,40.404822,350,32.846339,-3.349684,-2.405489,34.405866,38.502774,24.333476,24.333476,4950,41.13638,350,34.435514,-3.377531,-2.43377,34.446346,2798.013273,739.488741,890.151649,561.435191,106.403518,20.001529,83.300826,65.454247,71.981474,12.843096,anger
0.026543,0.013127,0.000066,0.000033,75.160935,112.11887,582.911578,198.432032,70.638719,112.11887,582.911578,187.012434,198.432032,70.638719,899.770699,52.598968,109.793606,254.210341,184.698103,187.981623,36.594687,735.736503,67.121625,69.951227,142.907883,81.82802,87.787966,15.89884,218.333572,34.097891,54.388708,574.914899,182.495457,188.421399,62.156052,1397.199449,62.870831,313,79,80,79,305,0.005137,0.00144,0.029136,0.00015,0.009608,0.014492,0.028823,322,84,85,84,313,0.005093,0.001458,0.048208,0.000246,0.024241,0.027288,0.072723,-227.014554,45.431635,11.532739,5.941397,-226.563953,38.601078,8.783589,5.29153,831.228411,0.31958,0.408351,35.208821,22.314678,7.646335,7950,47.342819,250,36.130035,-9.829148,-0.185589,40.219592,35.520756,21.885958,19.769576,4550,47.38324,250,38.283856,-10.46044,-0.349119,41.056153,2505.337465,529.155443,806.151277,624.440794,59.054348,39.494384,85.280744,72.49354,75.289797,8.433312,fear
0.063063,0.025556,0.000158,0.000064,78.054348,74.396389,165.208603,97.610471,23.849712,74.396389,165.208603,91.951777,97.610471,23.849712,221.144,31.438038,68.797902,165.54528,92.725164,100.319581,24.073657,284.671837,38.434755,94.278788,123.462824,101.731735,105.373987,9.607216,171.674228,28.045815,55.614442,411.946228,88.418591,98.101739,40.681555,713.224426,51.919061,167,39,40,39,160,0.010343,0.002339,0.032572,0.000337,0.013503,0.017034,0.040508,172,41,42,41,165,0.010344,0.002364,0.042028,0.000435,0.018563,0.022353,0.05569,-227.773459,49.166831,12.861921,6.791321,-227.450813,44.349504,11.578188,6.653095,789.120239,0.303391,0.388069,30.12682,24.094902,6.709775,7950,52.858407,150,39.023449,-18.348082,3.226524,44.850626,29.968729,22.590869,17.275769,4650,54.025543,50,41.365728,-19.263375,2.238769,46.513903,2412.640265,496.392987,772.865606,587.794269,-8.095383,41.311852,84.969407,75.348997,78.160096,9.661864,boredom
