@relation 'emodb-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.BestFirst -D 1 -N 5'

@attribute pitchAcMeanAbsoluteSlope numeric
@attribute pitchAcSlopeWithoutOctaveJumps numeric
@attribute pitchCcStdev numeric
@attribute pitchCcSlopeWithoutOctaveJumps numeric
@attribute pitchSpiStdev numeric
@attribute pitchSpiSlopeWithoutOctaveJumps numeric
@attribute pitchShsMin numeric
@attribute pitchShsQuantile numeric
@attribute pitchShsMean numeric
@attribute pitchShsStdev numeric
@attribute pitchShsSlopeWithoutOctaveJumps numeric
@attribute ppccStdevPeriod numeric
@attribute ppccJitterRap numeric
@attribute pppJitterRap numeric
@attribute pppJitterPpq5 numeric
@attribute harmAcMean numeric
@attribute harmAcStdev numeric
@attribute harmGneStdev numeric
@attribute ltasMin numeric
@attribute freqOfMaximum numeric
@attribute ltasSlope numeric
@attribute pcValueAtFreq numeric
@attribute pcFreqOfMaximum numeric
@attribute pcLtasSlope numeric
@attribute formantLpcQuantile numeric
@attribute formantLpcMean numeric
@attribute intensityMin numeric
@attribute intensityQuantile numeric
@attribute emotion? {anger,boredom,disgust,fear,happiness,sadness,neutral}

@data
789.918667,37.560792,78.796191,50.291944,77.201131,42.252458,94.014348,330.106725,329.238314,89.966283,38.577208,0.000722,0.003996,0.022937,0.024566,10.475882,6.281641,0.392424,7.747771,1050,-5.363426,40.295213,1050,-5.522089,682.627686,799.862969,21.0978,71.450091,happiness
413.503748,26.758363,38.559133,36.935672,21.031373,23.864243,56.495998,157.029764,159.208596,45.948249,63.694362,0.001398,0.012718,0.024513,0.023433,9.5104,7.640651,0.352091,8.03011,150,-17.450076,29.774177,150,-22.217716,526.061106,727.985814,47.803008,76.497732,boredom
972.978278,32.882773,68.408781,50.333295,8.783774,124.566929,64.051073,204.521787,194.284043,51.628899,47.34435,0.001086,0.007097,0.016946,0.016626,9.683716,8.419001,0.39693,5.717572,250,-15.79506,34.079967,250,-20.107596,603.678684,744.877393,39.377059,77.076862,neutral
934.171672,47.235344,69.578608,50.629329,80.578196,43.973403,52.824215,288.322914,299.249712,86.18989,47.912838,0.000801,0.008849,0.028254,0.029184,7.695633,6.604832,0.390484,8.589381,1050,-3.201047,37.15325,1050,-2.935405,938.718068,932.123844,26.977398,67.103759,anger
476.647478,25.488214,56.468829,33.247393,11.398373,83.918802,69.499148,177.262302,180.308229,58.569394,52.208657,0.000789,0.010393,0.03588,0.035963,8.822109,6.343912,0.326808,15.641356,450,-18.275087,21.682952,250,-23.426753,617.583565,784.986399,40.250218,71.1118,fear
402.296586,28.080911,51.701859,41.799883,81.644391,7.614497,57.709323,205.541408,184.647385,60.017605,65.943204,0.001636,0.014017,0.030849,0.026381,7.34599,7.000563,0.346556,12.414939,250,-12.748039,36.730918,250,-12.400071,585.636845,845.270372,47.742296,71.836584,disgust
621.693327,33.381279,82.031646,45.199436,33.759565,55.645622,64.664998,288.085285,281.472327,100.077502,44.21131,0.000852,0.006659,0.024658,0.026148,10.775062,7.095308,0.387349,3.72285,350,-9.135718,33.558665,650,-8.628959,636.169902,753.494272,35.385235,68.767072,happiness
282.394927,26.445873,55.34054,41.270136,33.024278,65.17102,60.040748,154.400557,167.712699,52.271326,41.482134,0.001364,0.010093,0.024561,0.022211,11.673415,8.025837,0.382799,8.340656,150,-19.649233,32.267875,50,-22.559513,447.520082,644.29513,42.716249,77.563428,boredom
317.326933,27.255499,47.046968,38.112294,15.800357,26.076061,69.56345,180.23843,187.314565,65.361003,48.93612,0.00124,0.00977,0.021761,0.021449,10.335917,6.867019,0.416288,10.279122,250,-15.586694,35.252473,250,-18.63686,504.586778,734.029664,47.99094,75.115438,neutral
2783.233664,54.912838,169.692417,79.982374,7.830965,17.734947,54.831085,121.975702,129.30596,70.750741,76.773406,0.00287,0.036292,0.058149,0.056038,7.136692,4.725454,0.366658,12.374098,150,-18.580243,26.978803,150,-21.86116,663.487728,822.769341,51.149703,74.781473,sadness
758.414575,47.505376,51.893056,57.674414,83.672903,79.760307,52.087455,277.015664,274.276278,87.455485,71.729035,0.000719,0.008626,0.030178,0.032105,9.289004,6.020012,0.404844,1.29998,1050,-2.73254,40.409136,650,-2.965772,635.435074,780.549167,26.206652,68.816434,anger
524.510532,39.314283,58.792109,57.408813,12.102455,14.114818,66.591309,235.663095,219.373299,57.989431,52.982548,0.000613,0.013428,0.035939,0.034872,7.830735,5.868293,0.328399,14.233925,250,-15.013374,30.198483,50,-18.164264,545.074208,705.491722,38.485056,73.843474,fear
752.606522,42.892712,68.986649,49.571116,134.344992,80.125685,75.983273,287.249029,283.107386,71.864042,48.444919,0.000731,0.005307,0.021661,0.021354,11.427493,5.454923,0.411972,0.977671,1150,-0.734445,40.964735,1150,-1.387299,642.599139,737.507518,33.006048,69.399001,happiness
963.757713,38.279442,72.831291,56.39156,28.575574,17.151104,56.418202,152.633313,165.099352,65.034151,39.749911,0.001758,0.022903,0.033569,0.029036,9.82085,7.283315,0.362387,2.783976,150,-16.061938,33.997956,150,-16.003658,576.078599,683.268952,36.050391,73.059621,boredom
564.900336,28.173182,116.684923,42.843412,44.980732,37.987121,48.477517,155.183941,137.091987,61.797218,82.079813,0.002677,0.016864,0.043694,0.051431,7.899327,7.14404,0.349932,9.314964,150,-18.524737,31.449821,150,-20.743372,639.707857,789.762276,47.406746,75.109813,sadness
1012.356278,56.264717,50.220171,75.68489,80.206527,57.972486,64.39625,273.350225,263.778957,70.594131,70.397046,0.000734,0.012702,0.026205,0.027478,9.281475,6.454864,0.411341,1.445241,1150,-1.274576,36.725582,1150,-1.91521,665.246531,731.94982,23.294432,68.060585,anger
639.603006,27.834184,79.371367,49.257018,11.490232,71.645944,56.582042,206.972628,202.626323,48.171162,48.284008,0.000864,0.011896,0.025511,0.026779,9.817123,7.323671,0.332198,13.787686,250,-17.134428,29.842774,250,-23.922871,472.817409,788.555585,54.170583,76.721746,fear
834.472435,43.444446,53.800717,65.117892,12.918304,55.8601,51.2721,204.72312,183.452337,66.374846,81.796595,0.001229,0.013079,0.031712,0.028589,5.876808,6.249618,0.324417,15.653582,250,-15.206349,31.075572,250,-17.372672,496.195311,816.449681,40.517083,74.082087,disgust
226.080463,21.939294,52.490079,32.036492,39.310458,51.520006,64.224733,170.484726,172.112876,39.193349,43.922681,0.000794,0.007628,0.016129,0.017046,14.221657,6.436901,0.351465,3.318509,150,-16.161818,31.367367,250,-22.799811,392.771846,658.787172,40.771326,75.412248,boredom
856.521817,33.012092,62.442381,43.590297,7.160902,25.019009,57.331637,188.623476,186.054065,54.359027,51.881312,0.001138,0.0089,0.016031,0.016429,14.164658,7.004414,0.362608,1.28655,150,-20.104643,24.678989,250,-22.080769,464.639817,726.259879,36.484228,71.655576,neutral
2183.271231,51.236966,168.692287,83.400699,8.748573,113.266316,51.331388,142.48776,128.703078,44.643991,80.468904,0.00244,0.03125,0.051784,0.065909,6.493971,4.293051,0.353496,14.176855,150,-11.444485,29.303369,150,-13.711922,1086.163456,965.632468,53.927408,74.357555,sadness
599.309037,43.428849,25.023855,51.666083,38.995332,31.503185,102.667896,254.67398,251.358527,45.482746,55.437405,0.000457,0.008947,0.021968,0.023108,10.745339,5.653819,0.407588,8.27591,1350,-5.51118,34.455669,1350,-5.729847,581.601386,779.501348,28.077904,69.621237,anger
906.06846,42.319051,59.255462,58.998493,115.773968,29.227629,87.77611,362.394609,353.989404,81.716926,48.192027,0.000454,0.008924,0.032088,0.035738,8.948509,4.868981,0.385741,1.951971,950,-5.891091,36.48341,950,-6.499802,852.593635,869.922555,23.061933,65.694184,anger
764.332174,39.942915,59.413918,54.205815,50.147418,44.859921,65.334113,308.11647,296.550469,93.549572,60.733399,0.000612,0.00498,0.020392,0.022248,13.747506,5.567277,0.386028,5.573294,650,-9.246064,36.897628,1050,-8.552994,510.982633,679.035394,33.247046,71.182651,happiness
260.246649,23.485426,53.53528,36.624175,20.318193,68.817674,57.74571,150.649032,173.388487,56.344782,45.365124,0.001478,0.00838,0.018024,0.017159,14.783694,6.750663,0.335879,10.707469,250,-21.671709,27.596521,250,-27.284163,361.325764,640.026017,38.074909,77.075022,boredom
363.931912,33.092676,43.161592,54.064992,16.324696,30.834684,56.244938,171.202397,169.083398,54.850724,51.289242,0.001245,0.013539,0.024243,0.023492,12.272822,5.843309,0.356894,14.988711,250,-22.198865,28.101835,250,-27.051993,405.168811,613.986457,47.925796,76.167524,neutral
1728.059804,37.453708,109.88438,72.045499,81.477651,478.444412,50.918727,158.505908,139.538544,41.835085,63.343741,0.002137,0.029339,0.038128,0.041718,8.289156,6.538603,0.326074,13.123372,150,-14.799191,29.882026,150,-18.138778,868.904158,913.74188,57.7385,75.846846,sadness
717.707035,45.837802,52.358197,61.096445,51.071064,40.91621,84.338368,266.943419,268.73357,69.231403,65.902919,0.000679,0.008045,0.02147,0.022571,10.307213,7.184148,0.432839,4.903055,1150,-4.573261,40.579954,1450,-4.745464,512.440149,730.517862,24.578434,68.700895,anger
520.582073,34.273897,47.995423,40.775344,13.542437,56.483862,53.521388,260.366474,254.761955,61.478539,48.865616,0.000555,0.009082,0.024865,0.026492,10.512849,6.727809,0.308946,16.764367,250,-17.623046,34.774356,350,-18.906678,485.683967,743.257875,39.340503,76.401268,fear
556.418231,43.076387,44.473159,55.118337,28.085579,29.399684,58.16818,195.555265,187.542915,54.849668,71.990495,0.001224,0.016753,0.032546,0.03444,8.100797,6.678629,0.317637,27.288437,250,-14.272814,31.358738,250,-20.161524,499.671171,826.626843,42.409383,78.671327,disgust
1030.681442,51.133003,92.939692,59.297282,67.548543,35.972798,54.644597,297.886564,299.451872,105.101296,51.554968,0.000988,0.008188,0.023315,0.024882,11.607786,7.147226,0.362434,14.445495,350,-16.33117,37.274779,350,-16.650039,506.988545,733.671408,35.973741,74.330882,happiness
289.890573,20.827897,48.658288,30.203318,18.256397,38.949408,63.741197,168.95847,187.222835,52.269157,39.071435,0.001229,0.00809,0.018991,0.017444,13.91666,6.308259,0.379016,6.011746,250,-19.779082,26.036827,250,-23.093441,433.346992,708.464487,43.314739,73.209202,boredom
398.421529,40.334412,54.453151,50.830096,23.680909,29.894548,64.962924,161.8992,163.149093,37.458639,66.327721,0.000889,0.012045,0.020706,0.022849,11.247578,5.79026,0.33126,14.123192,150,-20.375743,27.952584,250,-26.427176,422.143041,686.125058,49.71015,76.951204,neutral
805.096918,48.120177,55.780423,61.474573,67.835272,45.301832,51.4588,280.260593,278.796467,74.732861,56.41015,0.000707,0.006801,0.021479,0.021271,10.898588,5.274526,0.378891,11.188045,350,-12.217405,34.034011,650,-12.514057,547.731264,707.614667,31.919295,75.074526,anger
552.13371,34.013322,83.045247,44.751218,13.955812,33.903213,53.948516,205.926425,228.220747,87.091513,63.799247,0.00136,0.007257,0.017647,0.019092,12.499995,5.253758,0.409952,5.889885,250,-11.654564,39.505332,250,-12.615378,530.316661,690.050813,35.061278,69.56908,happiness
546.684058,26.311428,65.659001,39.85387,33.557809,14.756889,59.028065,157.987651,159.089856,42.681051,40.678894,0.001464,0.01017,0.017227,0.015783,15.18574,6.511338,0.424935,5.296603,150,-18.941288,36.110508,250,-20.102357,436.691072,655.885824,48.920088,75.27732,boredom
882.917317,37.579629,70.635377,53.905728,12.027672,17.862486,65.005969,179.019617,171.284016,38.637112,46.996775,0.001376,0.010809,0.024159,0.024791,11.252542,5.441324,0.357146,10.875753,250,-21.289105,29.416499,250,-22.630444,451.505951,655.791638,46.899846,76.625466,neutral
947.524661,57.365468,50.146241,64.924922,83.366006,71.680474,64.392685,292.380537,292.716096,59.133771,67.683006,0.000638,0.006678,0.031507,0.033722,9.417203,5.145244,0.408299,3.957885,550,-7.233092,44.372751,950,-7.683968,663.109683,736.639485,26.093325,73.8338,anger
600.70504,37.840435,30.678527,53.874811,8.719974,4.635521,57.928481,229.737997,216.558268,52.857865,57.486393,0.000525,0.012753,0.033707,0.032691,9.98513,6.224983,0.325428,10.356674,250,-17.545828,32.964209,250,-18.156234,461.726493,691.757493,44.065026,74.946188,fear
421.027427,29.366999,39.486266,43.971475,24.476833,17.802447,52.944642,179.324707,168.730252,52.092063,53.418423,0.001045,0.01012,0.02388,0.026751,11.367361,6.798079,0.343014,6.067052,150,-18.915457,28.552741,150,-22.752072,450.159666,765.03895,38.004739,72.10846,disgust
785.554211,41.206147,69.132182,54.073987,56.375856,57.594647,52.627092,314.935712,299.134803,92.73492,52.479653,0.00068,0.008494,0.027597,0.029032,10.022925,5.929478,0.38116,2.07854,350,-8.406979,36.497667,750,-8.888307,661.106779,743.676334,31.411679,70.420363,happiness
666.943925,27.990807,74.957699,41.588342,30.686947,14.624886,53.231216,147.052198,148.128865,40.314612,48.845173,0.001593,0.015158,0.024592,0.022815,13.325433,7.003451,0.344454,-1.624372,150,-23.178321,26.822948,50,-25.017479,369.611679,587.910418,55.707538,76.00234,boredom
682.684822,35.717751,54.741335,50.877879,6.013416,20.634076,41.577076,185.071741,180.649254,38.585451,45.82663,0.001229,0.010465,0.019889,0.021222,13.077923,7.0696,0.364493,7.40159,250,-21.696948,30.254353,250,-24.759394,424.119761,637.833301,45.802941,78.242831,neutral
1376.272453,28.19112,142.383661,51.509019,34.34647,16.628752,52.925975,144.423485,132.40166,34.383351,57.965579,0.002392,0.019939,0.03629,0.039566,10.521549,6.459865,0.340682,9.640335,150,-23.170725,27.568027,150,-25.380337,760.662601,815.03851,54.858456,73.006654,sadness
953.879059,46.414649,70.690188,65.423276,74.551099,38.624444,66.235876,312.24839,320.058046,80.353168,57.84466,0.000634,0.008817,0.027946,0.028191,10.207503,5.234305,0.383432,-0.218968,1150,-3.790012,40.169927,1150,-3.32911,697.651794,760.154465,30.18168,69.297055,anger
815.235181,30.774054,73.267036,43.567892,14.653999,14.555877,50.657987,225.900503,198.52795,60.093687,55.718411,0.000779,0.01146,0.035264,0.035691,9.241571,6.789931,0.331567,16.805843,250,-16.536513,32.662009,250,-19.605787,640.918927,819.472437,47.905922,74.67752,fear
434.173144,43.136539,23.956227,52.570138,5.568334,29.491939,50.486318,189.902433,176.942697,40.945872,58.303442,0.000812,0.009668,0.022269,0.023292,10.101181,6.882389,0.338309,18.367641,150,-18.746327,33.388465,250,-20.067818,415.923686,679.408794,40.900621,78.715215,disgust
937.266269,52.626543,82.786238,60.303615,46.203076,36.746298,59.830318,258.057978,271.3317,87.940395,63.709681,0.000955,0.00745,0.022473,0.02515,10.768048,6.141041,0.371043,6.88219,650,-12.01285,36.271116,650,-12.422976,529.126639,700.015776,39.321657,71.450459,happiness
643.428393,44.93871,56.860406,52.428293,15.902256,40.384829,52.195275,232.72603,223.934604,72.564712,58.869917,0.000903,0.007002,0.019157,0.019004,11.786841,6.57382,0.390624,10.486116,250,-14.483046,37.457253,250,-15.025517,479.360858,670.270949,43.428706,76.092446,happiness
236.233832,24.615566,55.382204,36.421103,36.407286,26.330925,61.678362,154.182192,158.610497,26.209071,38.244636,0.000737,0.00834,0.016414,0.017761,15.202292,5.925609,0.394539,4.346674,150,-22.783131,26.660611,50,-24.110232,398.920516,598.88136,41.490972,75.665547,boredom
352.361093,31.540726,39.758942,40.598313,7.203725,32.029421,55.201158,191.624739,188.348946,49.23709,49.920807,0.000972,0.007472,0.018616,0.01775,13.512783,6.545618,0.374802,12.376045,250,-22.727475,24.624071,250,-23.518818,420.305585,633.698613,42.818082,75.864173,neutral
895.368542,49.869769,54.073178,63.209782,91.659475,53.338994,84.684018,320.742471,296.167115,82.802612,61.416982,0.000597,0.007167,0.033678,0.037043,10.168371,5.195842,0.397114,1.906373,950,-8.500721,40.130763,950,-8.014373,699.648259,755.544592,24.10263,68.645041,anger
977.886909,47.258126,75.775923,57.976155,9.763683,24.492434,48.951289,202.889492,210.51756,78.441969,73.514549,0.001325,0.008647,0.025156,0.025899,10.315367,5.870988,0.347922,11.966503,250,-15.466933,35.004622,350,-15.875896,459.546373,684.940578,39.045893,73.43865,disgust
617.12932,36.06399,75.747004,44.40129,33.040374,26.880371,52.205918,311.282777,289.199128,86.95795,52.600877,0.001015,0.00637,0.017327,0.019049,12.537308,6.656976,0.407004,7.998115,350,-8.485829,40.793805,250,-8.667795,433.891314,588.287417,30.59342,73.901569,happiness
248.95763,23.351304,25.922614,34.513303,6.939516,8.724193,70.766514,181.211505,175.188935,30.39497,29.530623,0.000598,0.006959,0.015021,0.015107,15.732768,5.024464,0.382527,1.485274,150,-24.238746,32.264423,250,-26.225833,387.340139,537.940352,53.752666,77.762629,boredom
555.63564,36.047354,44.932363,46.961997,30.887196,23.023266,56.245053,186.276179,183.937024,53.105474,36.636348,0.001328,0.009678,0.016697,0.014912,13.734839,6.717815,0.40569,6.603803,250,-20.506902,28.900587,250,-20.866887,397.061873,544.48099,43.232509,76.42154,neutral
1008.439052,59.582249,62.808127,71.546474,12.215007,15.833164,71.275418,307.390807,290.286492,71.586861,68.123547,0.000781,0.005986,0.024369,0.025721,11.593488,5.446297,0.387682,5.319878,350,-6.255957,39.995906,1050,-6.069752,609.856196,670.59909,29.937846,74.871382,anger
1040.270428,50.137734,68.669548,72.988463,98.212992,9.557411,79.487324,329.606386,331.552236,78.848781,62.766811,0.000563,0.008072,0.027983,0.028041,10.952754,6.340164,0.384719,-0.823523,350,-4.938981,37.865889,1650,-4.051904,636.859463,714.376202,25.617847,69.080492,anger
466.495797,35.959168,38.881329,47.618403,9.649827,55.894042,58.782619,221.337678,207.747102,56.440551,65.768099,0.000622,0.00896,0.030708,0.027062,8.471219,6.471168,0.369101,13.911409,250,-14.647878,36.543042,250,-14.733053,649.961067,829.857126,32.381548,72.227181,fear
717.842301,42.730828,52.332026,46.719165,53.496885,77.085777,59.828215,277.284944,273.178203,82.90502,61.052177,0.000662,0.00607,0.021858,0.025035,10.054436,6.754686,0.424838,9.798108,350,-8.736966,40.761882,350,-9.175967,678.656992,757.498779,37.688401,75.325046,fear
1063.066273,37.212887,86.548184,50.319567,7.562533,14.726701,51.413409,197.332094,186.402817,73.575229,46.22532,0.001785,0.010236,0.020806,0.022075,8.676441,7.42707,0.399513,13.434506,250,-9.194544,33.901286,250,-12.007072,694.177182,816.605747,32.624284,70.821639,disgust
463.952511,36.068395,24.240757,51.642322,42.204008,67.708225,60.497307,152.226813,144.044583,32.208178,35.981475,0.001312,0.019152,0.027903,0.025708,7.410521,6.354083,0.406649,0.492035,150,-17.573029,27.178038,150,-20.295892,623.742052,770.590371,33.103852,71.916136,neutral
590.774288,38.756168,52.301927,55.935549,82.529331,84.749278,110.392571,282.436566,264.195349,58.692286,46.792514,0.000839,0.005079,0.024756,0.025,7.909738,5.354048,0.44748,7.572934,950,-7.129092,38.722115,550,-6.514706,765.484684,826.707902,25.83069,70.45519,anger
629.605843,41.216726,58.208761,49.966026,30.504701,35.153143,66.383032,237.02934,246.300769,62.304522,46.26993,0.00091,0.007402,0.025652,0.025105,6.19162,6.875121,0.456658,7.286865,950,-4.235978,38.523931,1050,-4.290019,848.188866,833.974097,22.075528,68.983877,anger
490.422649,34.376774,28.953743,50.541168,45.539662,51.921052,79.54139,231.845435,230.363142,37.252001,44.974058,0.000512,0.0125,0.027502,0.029356,10.820745,6.319536,0.419107,12.46205,250,-10.079969,41.219317,350,-11.065732,482.929319,658.478887,29.873316,71.363696,fear
630.139482,45.157575,59.385628,58.887966,7.046133,33.476939,57.6989,195.244701,184.48994,70.581631,65.835189,0.001628,0.01237,0.026974,0.023248,9.536658,8.811853,0.437824,16.630925,250,-9.852934,33.037881,450,-9.609012,518.827779,726.662621,32.484336,67.74006,disgust
729.841785,44.947252,57.995874,55.667226,39.660624,145.353769,82.210023,284.533183,267.558257,71.863169,49.379811,0.000837,0.007659,0.025261,0.02545,9.461752,6.266421,0.449771,7.99213,350,-7.998152,40.233053,450,-8.202265,565.338735,715.245916,25.760417,73.204977,happiness
931.175453,37.728634,74.357624,64.402452,36.613042,46.747522,57.810413,145.707408,142.40119,40.587525,49.275098,0.001832,0.017982,0.028866,0.02483,10.457417,8.591751,0.428546,7.776006,150,-20.540504,28.997391,450,-21.957739,503.653952,697.926288,36.010987,70.309198,boredom
372.927001,40.404345,29.705023,59.131813,9.969953,46.773028,52.850437,182.283763,167.553696,44.762043,51.127379,0.001021,0.016999,0.028572,0.028887,9.629933,6.170767,0.399369,2.711568,450,-20.183446,32.750201,450,-22.044954,515.801867,776.852825,43.739565,72.553167,neutral
1220.262047,30.363963,64.929307,39.670589,30.063567,26.717435,53.328056,96.348619,105.685657,35.754462,76.015428,0.003493,0.029985,0.046432,0.045451,5.573072,5.906745,0.364755,14.444091,150,-20.232004,28.735155,150,-22.139187,726.155445,881.825284,48.006116,73.254481,sadness
810.611976,51.138734,60.855115,61.230486,64.459115,99.644095,107.994569,293.40402,270.238645,67.590223,72.974362,0.000897,0.007137,0.026016,0.025514,8.052916,5.519226,0.44711,6.705701,950,-5.445654,40.046594,950,-5.730768,571.324926,691.735211,16.743169,65.076643,anger
710.967851,44.315994,64.800959,60.594061,82.794926,62.82427,93.417193,258.62608,264.278134,70.030841,57.87549,0.000941,0.008209,0.027556,0.029366,7.774507,4.600271,0.435059,5.353537,850,-3.415813,33.39048,1250,-3.382194,667.175489,732.7524,18.626967,68.94538,anger
467.197922,35.582427,27.262099,52.425567,15.966746,41.754299,72.04242,225.194485,220.338688,37.659683,56.780311,0.000487,0.011429,0.028496,0.027241,7.71961,5.689125,0.374379,14.158164,250,-10.062974,38.378461,250,-10.248502,559.679219,711.306667,33.598383,73.605155,fear
571.269823,34.6082,45.999235,47.124538,18.959782,36.818558,65.236158,228.321683,219.697617,56.379784,53.649511,0.000913,0.009648,0.031935,0.030648,9.7652,6.89038,0.432381,15.062235,250,-9.741988,37.241103,550,-9.816029,712.054286,819.161078,25.869625,66.070332,disgust
337.119137,35.266214,49.445401,68.16915,34.627338,114.974533,52.833451,149.141049,154.802447,54.870971,37.323056,0.001674,0.023075,0.034574,0.028666,9.398633,5.812694,0.456392,-2.152496,550,-14.177169,36.900807,550,-14.679174,506.01142,634.527146,30.141283,68.889551,boredom
358.865865,24.405288,96.504,54.426536,47.824286,9.645969,50.130351,151.495448,131.98468,50.409665,69.309745,0.001955,0.017027,0.037648,0.04006,5.303543,5.846107,0.385479,4.861312,150,-15.30766,26.426508,150,-19.697166,686.26199,832.063155,41.472444,71.320153,sadness
222.019639,14.593676,38.327134,29.136249,43.590693,11.176104,44.921224,101.161509,118.918006,42.570858,64.752307,0.002736,0.025138,0.041001,0.044212,8.234341,6.156948,0.399123,-4.768683,150,-18.671976,20.060352,150,-23.233092,999.753583,937.451343,42.981095,64.523232,sadness
1070.459766,66.193836,53.540455,83.308047,73.439998,109.236715,110.717636,293.96552,277.592893,59.169143,83.087057,0.000796,0.007107,0.026882,0.028048,8.503959,5.967689,0.450516,2.151468,950,-4.931511,44.567883,950,-4.135912,584.535866,712.373854,23.103076,69.953707,anger
735.36041,37.143369,63.725873,52.383381,105.834219,56.243276,141.40468,354.146959,331.299016,71.482192,45.716415,0.000585,0.006112,0.022817,0.02201,9.360608,6.813988,0.440214,0.866511,1250,0.526589,41.48563,1250,-0.108955,833.240311,843.538735,19.78506,62.813551,anger
866.644535,44.078785,64.019575,56.355002,5.472832,63.214013,66.648133,234.983512,238.983989,81.680755,65.388633,0.000734,0.009819,0.024742,0.024536,9.841402,6.34708,0.386368,12.969956,250,-16.003541,29.64539,250,-16.225222,562.986973,780.725755,39.202963,73.098529,fear
724.495056,39.674821,43.031289,46.455155,41.600695,32.407646,41.94477,306.660747,286.832927,89.12861,65.583566,0.00046,0.007822,0.021064,0.021636,10.705956,6.205956,0.418729,13.028507,350,-12.254422,36.332779,350,-11.332292,600.453518,772.045285,29.433376,67.752307,fear
939.762033,51.021297,48.80041,62.94799,16.885732,37.687384,109.699225,298.063321,294.31108,61.225392,57.35403,0.000613,0.007561,0.023751,0.02448,9.168745,5.047714,0.444781,7.749001,350,-6.263746,38.181754,1050,-5.938536,674.590824,790.247517,27.026384,69.882825,happiness
705.305831,45.13058,51.528495,59.622188,25.251788,33.900909,81.716909,265.043499,257.695911,54.00238,50.740443,0.000775,0.007604,0.027738,0.028966,7.803464,5.286768,0.45915,5.116881,1350,-5.530753,39.352126,1350,-5.373238,670.683676,780.696794,21.574845,67.511935,happiness
562.969294,31.347057,54.749558,49.06464,30.572661,24.18124,51.792913,145.899467,147.867118,48.584787,43.590142,0.001622,0.010809,0.017534,0.016429,12.414879,6.809259,0.462247,-0.568761,650,-13.451061,36.998843,650,-13.527592,486.163005,689.054499,29.497899,69.149694,boredom
394.130524,38.132086,71.180573,54.741257,40.021574,21.874891,55.615105,158.10946,149.46805,39.422421,51.096649,0.001134,0.011707,0.021494,0.021278,9.199514,5.914407,0.430008,8.767866,150,-17.306686,31.767635,150,-18.559677,479.669381,736.383218,41.217421,74.475306,neutral
998.408771,25.535878,47.311977,51.906875,36.135525,15.844732,51.037965,80.885758,109.064187,50.317116,62.152019,0.002989,0.03363,0.045291,0.043651,4.723142,5.581742,0.351345,9.722738,150,-15.517214,24.177465,150,-21.30239,470.340162,757.129418,43.215441,72.342868,sadness
855.084743,23.859883,88.554389,39.386335,36.744378,18.891638,50.702057,101.381919,110.602529,38.227464,66.89834,0.002819,0.022522,0.037896,0.035108,7.111805,6.097935,0.357254,12.359145,150,-13.650447,24.803414,150,-17.374339,1063.156947,918.825406,40.968901,67.736356,sadness
790.501095,46.856937,72.275293,53.731274,60.159484,68.7076,69.473898,272.651036,272.987616,74.886003,58.88211,0.000969,0.008802,0.025546,0.026788,7.884234,6.506669,0.441145,7.631749,950,-6.791169,39.727087,950,-6.845942,760.54802,824.647758,22.120379,70.248789,anger
702.334804,42.150966,59.429541,57.027472,109.581309,28.649068,113.720362,314.844781,293.719792,61.067876,46.400086,0.000698,0.008318,0.026806,0.028193,9.547757,5.603714,0.433525,3.535795,1050,-3.777578,34.590497,1050,-4.493742,714.551471,814.99549,24.424842,69.607269,anger
378.741667,27.666651,15.493036,32.894532,10.367407,28.235442,66.532738,234.847727,223.767822,47.172721,40.531555,0.000291,0.005946,0.026197,0.026598,12.853449,6.793279,0.362557,17.636367,250,-17.321756,28.490494,250,-19.786732,537.83445,701.194377,20.622535,73.605301,fear
710.6372,38.207631,48.769793,51.52231,7.995209,23.171839,54.542112,194.12903,190.403195,48.794996,51.006108,0.001075,0.008559,0.023174,0.02348,11.857993,7.019921,0.419727,17.420065,250,-13.72426,35.535062,250,-16.612774,446.296206,677.01403,34.933722,75.565859,disgust
955.538118,60.761933,95.735115,71.343334,65.654013,79.682651,60.413974,228.018639,249.322597,98.576233,59.481816,0.001331,0.007819,0.019199,0.019078,10.733368,5.109204,0.444306,8.888167,750,-7.418078,38.968655,450,-8.339635,537.315445,718.431502,22.769918,67.878432,happiness
556.886547,25.900558,68.423233,36.47051,12.815486,36.836748,49.284228,179.387966,165.405003,68.416795,68.70109,0.001368,0.01241,0.020354,0.018372,11.578915,8.981517,0.420018,7.074656,250,-20.93354,30.509496,250,-22.576698,492.771106,801.368162,39.369834,72.145186,boredom
618.518053,28.528243,69.638743,40.227842,10.903176,53.245206,63.7131,168.913535,175.922198,65.923502,54.756645,0.001827,0.007779,0.015395,0.015228,14.065593,7.825587,0.442763,5.529281,250,-19.763176,29.408455,250,-20.896577,436.518296,671.186415,37.260165,76.794448,boredom
838.739453,30.718025,78.296305,41.661741,42.821868,19.453304,54.132726,153.976229,142.941645,32.403713,59.840727,0.001505,0.013222,0.024615,0.021758,10.97768,5.756783,0.396594,12.32956,150,-17.130512,26.750167,150,-18.378923,469.911503,708.359945,24.533073,75.135896,neutral
